Numero Origen,ID Usuario Origen,Dispositivo Origen,Dispositivo Destino,Numero Marcado Original,Numero Marcado Final,ID Usuario Destino,Origen,Destino,Codigo Origen,Codigo Destino,Tiempo de Conexion,Tiempo de Desconexion,Duracion(s)
6405,AHATRICK,SEP701F534C4176,SEP007686EC1066,6422,6422,\ ,Argentina,Argentina,0,16,"01/Nov/2021, 12:13, PM","01/Nov/2021, 12:13, PM",16.0
6523,HJHERNANDEZ,SEP0C272455BEF1,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 11:14, AM","01/Nov/2021, 11:15, AM",14.0
6435,DAZZARO,SEP0038DFAF80A9,SEP007686EC1066,6422,6422,\ ,Argentina,Argentina,0,16,"01/Nov/2021, 12:15, PM","01/Nov/2021, 12:15, PM",7.0
6405,AHATRICK,SEP701F534C4176,SEP007686EC1066,6422,6422,\ ,Argentina,Argentina,16,0,"01/Nov/2021, 12:15, PM","01/Nov/2021, 12:16, PM",19.0
2040,\ ,SEP0C2724554851,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 11:19, AM","01/Nov/2021, 11:19, AM",13.0
2122862474,\ ,10.200.16.4,SEP2C3ECF7A3B84,2134,2134,KJIMENEZ,Venezuela,Venezuela,0,16,"01/Nov/2021, 11:18, AM","01/Nov/2021, 11:20, AM",137.0
5316,\ ,SEP045FB9B6A551,SEP045FB9B6A4C2,5314,5314,NBARCIEL,Panama,Panama,0,16,"01/Nov/2021, 10:22, AM","01/Nov/2021, 10:22, AM",8.0
6574,LHOFFMANN,SEP0C2724558DD4,10.200.16.4,02661936,02661936,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 11:22, AM","01/Nov/2021, 11:24, AM",109.0
2036,\ ,SEP34DBFDCC93C1,SEP7C95F33EB4C1,2155,2155,LUSTARIZ,Venezuela,Venezuela,0,16,"01/Nov/2021, 11:28, AM","01/Nov/2021, 11:29, AM",28.0
2036,\ ,SEP34DBFDCC93C1,SEP0C272455BEF1,6523,6523,HJHERNANDEZ,Venezuela,Venezuela,0,16,"01/Nov/2021, 11:29, AM","01/Nov/2021, 11:29, AM",18.0
021661153,\ ,10.200.180.2,10.200.180.2,5211,00981724591,\ ,Paraguay,Paraguay,16,0,"01/Nov/2021, 12:28, PM","01/Nov/2021, 12:29, PM",44.0
61101359,\ ,10.200.150.2,10.200.150.2,5311,162359372,\ ,Panama,Panama,0,16,"01/Nov/2021, 10:30, AM","01/Nov/2021, 10:30, AM",5.0
61101359,\ ,10.200.150.2,10.200.150.2,5311,162359372,\ ,Panama,Panama,16,0,"01/Nov/2021, 10:31, AM","01/Nov/2021, 10:32, AM",28.0
61101359,\ ,10.200.150.2,10.200.150.2,5311,162359372,\ ,Panama,Panama,16,0,"01/Nov/2021, 10:32, AM","01/Nov/2021, 10:34, AM",113.0
2125625446,\ ,10.200.16.4,CiscoUM1-VI1,2149,8000,\ ,Venezuela,Miami,16,0,"01/Nov/2021, 11:34, AM","01/Nov/2021, 11:34, AM",3.0
5314,NBARCIEL,SEP045FB9B6A4C2,SEP045FB9B6A551,5316,5316,\ ,Panama,Panama,0,16,"01/Nov/2021, 10:38, AM","01/Nov/2021, 10:38, AM",22.0
2155,LUSTARIZ,SEP7C95F33EB4C1,SEP0C272455BEF1,6523,6523,HJHERNANDEZ,Venezuela,Venezuela,0,16,"01/Nov/2021, 11:43, AM","01/Nov/2021, 11:43, AM",47.0
2279,\ ,SEP0C272455C020,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 11:49, AM","01/Nov/2021, 11:49, AM",5.0
16478637492,\ ,10.200.110.2,CiscoUM1-VI2,7322,8000,\ ,Colombia,Miami,16,0,"01/Nov/2021, 10:50, AM","01/Nov/2021, 10:50, AM",8.0
4129351540,\ ,10.200.16.4,CiscoUM1-VI1,2088,8000,\ ,Venezuela,Miami,0,16,"01/Nov/2021, 11:49, AM","01/Nov/2021, 11:50, AM",72.0
5395,ABACAICOA,SEP045FB9B6A5D8,SEP045FB9B6A551,5316,5316,\ ,Panama,Panama,0,16,"01/Nov/2021, 10:51, AM","01/Nov/2021, 10:52, AM",46.0
6597,DDEFREITAS,SEP64E9502EA5AD,10.200.16.4,12855231,12855231,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 11:54, AM","01/Nov/2021, 11:56, AM",100.0
6017705194,\ ,10.200.110.2,CiscoUM1-VI1,7388,8000,\ ,Colombia,Miami,16,0,"01/Nov/2021, 10:56, AM","01/Nov/2021, 10:57, AM",7.0
2152,NCARRERO,SEP0C27245593D5,SEP0C272455A22B,2093,2093,IHERRERA,Venezuela,Venezuela,0,16,"01/Nov/2021, 12:00, PM","01/Nov/2021, 12:01, PM",27.0
2279,\ ,SEP0C272455C020,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"01/Nov/2021, 12:02, PM","01/Nov/2021, 12:03, PM",13.0
3221,MCONDE,SEP247E12BEB764,SIP_Trunk_Uruguay_Antel,129007084,129007084,\ ,Uruguay,Uruguay,0,16,"01/Nov/2021, 01:08, PM","01/Nov/2021, 01:09, PM",70.0
5305,\ ,SEP045FB9B6A534,SEP0076861BBCA8,5418,5418,\ ,Panama,Panama,0,16,"01/Nov/2021, 11:09, AM","01/Nov/2021, 11:11, AM",77.0
541170781034,\ ,SIP_Trunk_Uruguay_Antel,CiscoUM1-VI1,3255,8000,\ ,Uruguay,Miami,16,0,"01/Nov/2021, 01:14, PM","01/Nov/2021, 01:14, PM",1.0
2279,\ ,SEP0C272455C020,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,0,16,"01/Nov/2021, 12:17, PM","01/Nov/2021, 12:17, PM",11.0
3145,\ ,SEP00279025BA44,SEP247E12BEB764,3221,3221,MCONDE,Uruguay,Uruguay,0,16,"01/Nov/2021, 01:19, PM","01/Nov/2021, 01:19, PM",13.0
2158800,\ ,10.200.150.2,CiscoUM1-VI1,5306,8000,\ ,Panama,Miami,16,0,"01/Nov/2021, 11:20, AM","01/Nov/2021, 11:20, AM",3.0
6643,ENAVARRETE,SEP0C2724554533,CiscoUM1-VI1,2167,8000,\ ,Venezuela,Miami,16,0,"01/Nov/2021, 12:24, PM","01/Nov/2021, 12:24, PM",2.0
3008604213,\ ,10.200.110.2,10.200.110.2,2200,2200,\ ,Colombia,Colombia,16,0,"01/Nov/2021, 11:24, AM","01/Nov/2021, 11:24, AM",5.0
2154,EGRATEROL,SEP0C272455CE23,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 12:25, PM","01/Nov/2021, 12:25, PM",5.0
3008604213,\ ,10.200.110.2,10.200.110.2,2200,2200,\ ,Colombia,Colombia,16,0,"01/Nov/2021, 11:25, AM","01/Nov/2021, 11:25, AM",4.0
5418,\ ,SEP0076861BBCA8,SEP045FB9B6A534,5305,5305,\ ,Panama,Panama,16,0,"01/Nov/2021, 11:24, AM","01/Nov/2021, 11:25, AM",72.0
2279,\ ,SEP0C272455C020,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 12:26, PM","01/Nov/2021, 12:26, PM",7.0
2036,\ ,SEP34DBFDCC93C1,SEP0C272455C020,2279,2279,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 12:27, PM","01/Nov/2021, 12:27, PM",6.0
3008604213,\ ,10.200.110.2,10.200.110.2,2200,2200,\ ,Colombia,Colombia,16,0,"01/Nov/2021, 11:25, AM","01/Nov/2021, 11:27, AM",83.0
2008,LGALLO,SEPsoutec1,10.200.110.2,03146350026,03146350026,\ ,Venezuela,Colombia,16,0,"01/Nov/2021, 12:35, PM","01/Nov/2021, 12:35, PM",22.0
3022298444,\ ,10.200.110.2,10.200.110.2,2200,2200,\ ,Colombia,Colombia,0,16,"01/Nov/2021, 11:30, AM","01/Nov/2021, 11:35, AM",285.0
5316,\ ,SEP045FB9B6A551,SEP0076861BD981,5443,5443,ARUGELES,Panama,Panama,16,0,"01/Nov/2021, 11:36, AM","01/Nov/2021, 11:37, AM",20.0
2279,\ ,SEP0C272455C020,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"01/Nov/2021, 12:36, PM","01/Nov/2021, 12:37, PM",12.0
6424,sala_argentina,SEP007686EC10C9,CiscoUM1-VI1,6477,8000,\ ,Argentina,Miami,16,0,"01/Nov/2021, 01:38, PM","01/Nov/2021, 01:38, PM",3.0
2111,\ ,SEP34DBFDCDA833,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,0,16,"01/Nov/2021, 12:41, PM","01/Nov/2021, 12:41, PM",17.0
1212209930,\ ,10.200.16.4,CiscoUM1-VI1,6685,8000,\ ,Venezuela,Miami,16,0,"01/Nov/2021, 12:42, PM","01/Nov/2021, 12:42, PM",6.0
2008,LGALLO,SEPsoutec1,10.200.110.2,03146350026,03146350026,\ ,Venezuela,Colombia,16,0,"01/Nov/2021, 12:49, PM","01/Nov/2021, 12:49, PM",11.0
5314,NBARCIEL,SEP045FB9B6A4C2,10.200.150.2,12808039,12808039,\ ,Panama,Panama,0,16,"01/Nov/2021, 11:40, AM","01/Nov/2021, 11:51, AM",640.0
2008,LGALLO,SEPsoutec1,10.200.110.2,1033146350025,1033146350025,\ ,Venezuela,Colombia,16,0,"01/Nov/2021, 12:56, PM","01/Nov/2021, 12:56, PM",5.0
2008,LGALLO,SEPsoutec1,10.200.110.2,1033146350025,1033146350025,\ ,Venezuela,Colombia,16,0,"01/Nov/2021, 12:57, PM","01/Nov/2021, 12:57, PM",25.0
3133,\ ,SEP00279025BB0F,SIP_Trunk_Uruguay_Antel,122094317,122094317,\ ,Uruguay,Uruguay,16,0,"01/Nov/2021, 01:56, PM","01/Nov/2021, 01:57, PM",41.0
6489,PGALINDEZ,SEP701F534C3CA7,SIP_Trunk_InterGrupo,2200,2200,\ ,Argentina,Venezuela,16,0,"01/Nov/2021, 01:52, PM","01/Nov/2021, 02:00, PM",445.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"01/Nov/2021, 01:08, PM","01/Nov/2021, 01:08, PM",31.0
2156,\ ,SEPC4143C8B0C29,10.200.16.4,105002263726,105002263726,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 01:08, PM","01/Nov/2021, 01:08, PM",31.0
2036,\ ,SEP34DBFDCC93C1,CiscoUM1-VI1,6689,8000,\ ,Venezuela,Miami,16,0,"01/Nov/2021, 01:15, PM","01/Nov/2021, 01:16, PM",3.0
2294,\ ,SEPC4143C8B0AFB,10.200.16.4,002617915471,002617915471,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 01:19, PM","01/Nov/2021, 01:19, PM",47.0
2111,\ ,SEP34DBFDCDA833,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,16,0,"01/Nov/2021, 01:22, PM","01/Nov/2021, 01:23, PM",39.0
16617480242,\ ,10.200.16.4,SEP34DBFDCC93C1,2111,2222,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 01:26, PM","01/Nov/2021, 01:26, PM",5.0
2125433385,\ ,10.200.16.4,CiscoUM1-VI1,2074,8000,\ ,Venezuela,Miami,16,0,"01/Nov/2021, 01:26, PM","01/Nov/2021, 01:26, PM",14.0
2111,\ ,SEP34DBFDCDA833,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,393216,393216,"01/Nov/2021, 01:28, PM","01/Nov/2021, 01:28, PM",20.0
2111,\ ,SEP34DBFDCDA833,SEP0C272455CF64,6552,6552,DNARANJO,Venezuela,Venezuela,0,16,"01/Nov/2021, 01:28, PM","01/Nov/2021, 01:29, PM",14.0
61983410029,\ ,10.200.100.2,10.200.100.2,8615,0981208968,\ ,Brasil,Brasil,16,0,"01/Nov/2021, 02:31, PM","01/Nov/2021, 02:32, PM",83.0
2036,\ ,SEP34DBFDCC93C1,10.200.16.4,105002263726,105002263726,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 01:31, PM","01/Nov/2021, 01:37, PM",353.0
2447,sala_venezuela,SEP34DBFDCD0C0C,SEP0C272455C020,2279,2279,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 01:44, PM","01/Nov/2021, 01:44, PM",2.0
5555762025,\ ,10.200.200.2,10.200.200.2,6911,044036138,\ ,Mexico,Mexico,0,16,"01/Nov/2021, 12:47, PM","01/Nov/2021, 12:50, PM",165.0
3999750,\ ,10.200.150.2,CiscoUM1-VI1,5305,8000,\ ,Panama,Miami,16,0,"01/Nov/2021, 01:00, PM","01/Nov/2021, 01:00, PM",15.0
6914,IGOMEZ,SEP5017FF96B020,SIP_Trunk_InterGrupo,2200,2200,\ ,Mexico,Venezuela,16,0,"01/Nov/2021, 12:50, PM","01/Nov/2021, 01:03, PM",783.0
3999750,\ ,10.200.150.2,SEP045FB9B6A534,5305,5305,\ ,Panama,Panama,0,16,"01/Nov/2021, 01:00, PM","01/Nov/2021, 01:02, PM",107.0
5305,\ ,SEP045FB9B6A534,SEP0076861BBCA8,5418,5418,\ ,Panama,Panama,0,16,"01/Nov/2021, 01:02, PM","01/Nov/2021, 01:03, PM",38.0
2111,\ ,SEP34DBFDCDA833,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"01/Nov/2021, 02:05, PM","01/Nov/2021, 02:05, PM",9.0
5305,\ ,SEP045FB9B6A534,SEP0076861BBCA8,5418,5418,\ ,Panama,Panama,0,16,"01/Nov/2021, 01:06, PM","01/Nov/2021, 01:07, PM",10.0
3999750,\ ,10.200.150.2,SEP045FB9B6A534,5305,5305,\ ,Panama,Panama,0,16,"01/Nov/2021, 01:05, PM","01/Nov/2021, 01:06, PM",87.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"01/Nov/2021, 02:08, PM","01/Nov/2021, 02:08, PM",41.0
5418,\ ,SEP0076861BBCA8,CiscoUM1-VI1,5305,8000,\ ,Panama,Miami,16,0,"01/Nov/2021, 01:08, PM","01/Nov/2021, 01:08, PM",3.0
5418,\ ,SEP0076861BBCA8,SEP045FB9B6A534,5305,5305,\ ,Panama,Panama,16,0,"01/Nov/2021, 01:10, PM","01/Nov/2021, 01:10, PM",50.0
2111,\ ,SEP34DBFDCDA833,SEP0C272455CF64,6552,6552,DNARANJO,Venezuela,Venezuela,16,0,"01/Nov/2021, 02:10, PM","01/Nov/2021, 02:11, PM",28.0
2125431305,\ ,10.200.16.4,CiscoUM1-VI1,2227,8000,\ ,Venezuela,Miami,16,0,"01/Nov/2021, 02:12, PM","01/Nov/2021, 02:12, PM",4.0
3999750,\ ,10.200.150.2,SEP045FB9B6A534,5305,5305,\ ,Panama,Panama,0,16,"01/Nov/2021, 01:10, PM","01/Nov/2021, 01:13, PM",139.0
5418,\ ,SEP0076861BBCA8,CiscoUM1-VI1,5305,8000,\ ,Panama,Miami,16,0,"01/Nov/2021, 01:13, PM","01/Nov/2021, 01:13, PM",3.0
5418,\ ,SEP0076861BBCA8,CiscoUM1-VI1,5305,8000,\ ,Panama,Miami,16,0,"01/Nov/2021, 01:16, PM","01/Nov/2021, 01:16, PM",3.0
2111,\ ,SEP34DBFDCDA833,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"01/Nov/2021, 02:21, PM","01/Nov/2021, 02:21, PM",7.0
2124004005,\ ,10.200.16.4,SEP0C272455A91D,2252,2252,\ ,Venezuela,Venezuela,0,16,"01/Nov/2021, 02:16, PM","01/Nov/2021, 02:33, PM",1042.0
2272,MHERNANDEZ,SEP34DBFDCC5E3E,10.200.16.4,16344330,16344330,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 02:29, PM","01/Nov/2021, 02:33, PM",289.0
5316,\ ,SEP045FB9B6A551,SEP045FB9B6A534,5305,5305,\ ,Panama,Panama,0,16,"01/Nov/2021, 01:36, PM","01/Nov/2021, 01:36, PM",5.0
2013,ATROCEL,SEPC4143C8B0C4B,CiscoUM1-VI1,9422,8000,\ ,Venezuela,Miami,16,0,"01/Nov/2021, 02:38, PM","01/Nov/2021, 02:38, PM",2.0
4120307516,\ ,10.200.16.4,SEP0C272455BA79,2184,2184,LPONCE,Venezuela,Venezuela,0,16,"01/Nov/2021, 02:39, PM","01/Nov/2021, 02:40, PM",44.0
2090,NGONZALE,SEP0C272455C271,10.200.16.4,14520378,14520378,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 02:14, PM","01/Nov/2021, 02:42, PM",1632.0
6768820489,\ ,10.200.200.2,10.200.200.2,6916,044036138,\ ,Mexico,Mexico,16,0,"01/Nov/2021, 01:40, PM","01/Nov/2021, 01:42, PM",116.0
6489,PGALINDEZ,SEP701F534C3CA7,SIP_Trunk_InterGrupo,2200,2200,\ ,Argentina,Venezuela,16,0,"01/Nov/2021, 03:46, PM","01/Nov/2021, 03:50, PM",232.0
2254,\ ,SEP5017FF774174,SEPC4143C8B0AE8,2078,2078,PSALAZAR,Venezuela,Venezuela,0,16,"01/Nov/2021, 02:50, PM","01/Nov/2021, 02:51, PM",59.0
2111,\ ,SEP34DBFDCDA833,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 02:51, PM","01/Nov/2021, 02:51, PM",22.0
2036,\ ,SEP34DBFDCC93C1,SEP0C272455C020,2279,2279,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 02:53, PM","01/Nov/2021, 02:53, PM",11.0
5316,\ ,SEP045FB9B6A551,SEP045FB9B6A5D8,5395,5395,ABACAICOA,Panama,Panama,16,0,"01/Nov/2021, 01:51, PM","01/Nov/2021, 01:52, PM",38.0
0972114055,\ ,10.200.180.2,CiscoUM1-VI1,5216,8000,\ ,Paraguay,Miami,16,0,"01/Nov/2021, 03:52, PM","01/Nov/2021, 03:53, PM",48.0
2123135530,\ ,10.200.16.4,SEP0C272455A536,2034,2034,RCMARTINEZ,Venezuela,Venezuela,16,0,"01/Nov/2021, 02:53, PM","01/Nov/2021, 02:54, PM",87.0
5324,ASILVEIRA,SEP045FB9B6A546,CiscoUM1-VI1,2337,8000,\ ,Panama,Miami,16,0,"01/Nov/2021, 01:54, PM","01/Nov/2021, 01:54, PM",4.0
2036,\ ,SEP34DBFDCC93C1,SEP0C272455C020,2279,2279,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 02:58, PM","01/Nov/2021, 02:59, PM",14.0
6523,HJHERNANDEZ,SEP0C272455BEF1,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:02, PM","01/Nov/2021, 03:02, PM",10.0
2447,sala_venezuela,SEP34DBFDCD0C0C,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:05, PM","01/Nov/2021, 03:05, PM",7.0
6552,DNARANJO,SEP0C272455CF64,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:04, PM","01/Nov/2021, 03:05, PM",54.0
6676,BESCALONA,SEP0C272455C15B,SEP2C3ECF7A3B82,2287,2287,JCARVAJAL,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:07, PM","01/Nov/2021, 03:07, PM",16.0
2254,\ ,SEP5017FF774174,SEPC4143C8B0AE8,2078,2078,PSALAZAR,Venezuela,Venezuela,0,16,"01/Nov/2021, 03:08, PM","01/Nov/2021, 03:08, PM",20.0
2336,\ ,SEP5017FF772F29,SEP045FB9B6A546,5324,5324,ASILVEIRA,Venezuela,Panama,0,16,"01/Nov/2021, 02:55, PM","01/Nov/2021, 03:09, PM",810.0
6597,DDEFREITAS,SEP64E9502EA5AD,SEP0C272455B340,6689,6689,ULOTERO,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:09, PM","01/Nov/2021, 03:09, PM",7.0
4261611338,\ ,10.200.16.4,CiscoUM1-VI1,2234,8000,\ ,Venezuela,Miami,16,0,"01/Nov/2021, 03:10, PM","01/Nov/2021, 03:10, PM",9.0
6553,LFSANCHEZ,SEP64E9502F823E,CiscoUM1-VI1,3238,8000,\ ,Venezuela,Miami,16,0,"01/Nov/2021, 03:10, PM","01/Nov/2021, 03:10, PM",1.0
2336,\ ,SEP5017FF772F29,SEPAC44F2102795,2107,2107,sala_venezuela,Venezuela,Venezuela,0,16,"01/Nov/2021, 03:12, PM","01/Nov/2021, 03:13, PM",68.0
6523,HJHERNANDEZ,SEP0C272455BEF1,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:13, PM","01/Nov/2021, 03:13, PM",28.0
2254,\ ,SEP5017FF774174,SEPC4143C8B0AE8,2078,2078,PSALAZAR,Venezuela,Venezuela,0,16,"01/Nov/2021, 03:12, PM","01/Nov/2021, 03:14, PM",102.0
6523,HJHERNANDEZ,SEP0C272455BEF1,SEPC4143C8B0AE8,2078,2078,PSALAZAR,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:16, PM","01/Nov/2021, 03:17, PM",42.0
2125422685,\ ,10.200.16.4,CiscoUM1-VI1,2173,8000,\ ,Venezuela,Miami,16,0,"01/Nov/2021, 03:18, PM","01/Nov/2021, 03:18, PM",11.0
6597,DDEFREITAS,SEP64E9502EA5AD,SIP_Trunk_InterGrupo,2200,2200,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:18, PM","01/Nov/2021, 03:19, PM",48.0
6523,HJHERNANDEZ,SEP0C272455BEF1,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:19, PM","01/Nov/2021, 03:19, PM",3.0
6574,LHOFFMANN,SEP0C2724558DD4,SIP_Trunk_InterGrupo,2200,2200,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:17, PM","01/Nov/2021, 03:19, PM",116.0
6523,HJHERNANDEZ,SEP0C272455BEF1,SIP_Trunk_InterGrupo,2200,2200,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:20, PM","01/Nov/2021, 03:20, PM",14.0
2447,sala_venezuela,SEP34DBFDCD0C0C,SEP0C272455BEF1,6523,6523,HJHERNANDEZ,Venezuela,Venezuela,0,16,"01/Nov/2021, 03:20, PM","01/Nov/2021, 03:20, PM",26.0
2336,\ ,SEP5017FF772F29,SEPAC44F2102795,2107,2107,sala_venezuela,Venezuela,Venezuela,0,16,"01/Nov/2021, 03:20, PM","01/Nov/2021, 03:21, PM",46.0
2036,\ ,SEP34DBFDCC93C1,SIP_Trunk_InterGrupo,2200,2200,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:14, PM","01/Nov/2021, 03:21, PM",449.0
2107,sala_venezuela,SEPAC44F2102795,SEP5017FF772F29,2336,2336,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:21, PM","01/Nov/2021, 03:22, PM",9.0
997531071,\ ,10.200.130.2,CiscoUM1-VI1,8511,8000,\ ,Peru,Miami,16,0,"01/Nov/2021, 02:22, PM","01/Nov/2021, 02:22, PM",7.0
2031,JDILUCENTE,SEP0C272455C2D7,SIP_Trunk_InterGrupo,2200,2200,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:20, PM","01/Nov/2021, 03:23, PM",204.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"01/Nov/2021, 03:27, PM","01/Nov/2021, 03:28, PM",14.0
997531071,\ ,10.200.130.2,CiscoUM1-VI1,8511,8000,\ ,Peru,Miami,16,0,"01/Nov/2021, 02:27, PM","01/Nov/2021, 02:27, PM",13.0
2111,\ ,SEP34DBFDCDA833,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"01/Nov/2021, 03:29, PM","01/Nov/2021, 03:29, PM",11.0
2210,ASARACHE,SEP2C3ECF7A3B6B,SIP_Trunk_InterGrupo,2200,2200,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:26, PM","01/Nov/2021, 03:30, PM",252.0
2152,NCARRERO,SEP0C27245593D5,SEP0C272455C15B,6676,6676,BESCALONA,Venezuela,Venezuela,0,16,"01/Nov/2021, 03:32, PM","01/Nov/2021, 03:32, PM",16.0
2279,\ ,SEP0C272455C020,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:34, PM","01/Nov/2021, 03:34, PM",9.0
6676,BESCALONA,SEP0C272455C15B,SEP0C27245593D5,2152,2152,NCARRERO,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:34, PM","01/Nov/2021, 03:35, PM",18.0
6676,BESCALONA,SEP0C272455C15B,SEP2C3ECF7A3B82,2287,2287,JCARVAJAL,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:35, PM","01/Nov/2021, 03:35, PM",14.0
2303,\ ,SEP7C95F33EBBD3,SEP5017FF772F29,2336,2336,\ ,Venezuela,Venezuela,0,16,"01/Nov/2021, 03:35, PM","01/Nov/2021, 03:36, PM",29.0
6523,HJHERNANDEZ,SEP0C272455BEF1,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:38, PM","01/Nov/2021, 03:40, PM",67.0
2078,PSALAZAR,SEPC4143C8B0AE8,SEP0C2724558DD4,6574,6574,LHOFFMANN,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:43, PM","01/Nov/2021, 03:43, PM",10.0
4241108688,\ ,10.200.16.4,SEP64E9502EA252,2126,2126,NMCHIRINOS,Venezuela,Venezuela,0,16,"01/Nov/2021, 03:43, PM","01/Nov/2021, 03:43, PM",17.0
2078,PSALAZAR,SEPC4143C8B0AE8,SEP0C272455BEF1,6523,6523,HJHERNANDEZ,Venezuela,Venezuela,0,16,"01/Nov/2021, 03:43, PM","01/Nov/2021, 03:44, PM",21.0
6689,ULOTERO,SEP0C272455B340,SEP64E9502EA5AD,6597,6597,DDEFREITAS,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:42, PM","01/Nov/2021, 03:46, PM",218.0
1212318200,\ ,10.200.16.4,CiscoUM1-VI1,2492,8000,\ ,Venezuela,Miami,16,0,"01/Nov/2021, 03:50, PM","01/Nov/2021, 03:50, PM",10.0
2034,RCMARTINEZ,SEP0C272455A536,10.200.16.4,10018134326599,10018134326599,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:25, PM","01/Nov/2021, 03:50, PM",1529.0
5513318244,\ ,10.200.200.2,10.200.110.2,2200,2200,\ ,Mexico,Colombia,16,0,"01/Nov/2021, 02:41, PM","01/Nov/2021, 02:50, PM",558.0
2279,\ ,SEP0C272455C020,SEP0C2724554851,2040,2040,\ ,Venezuela,Venezuela,0,16,"01/Nov/2021, 03:49, PM","01/Nov/2021, 03:51, PM",124.0
2152,NCARRERO,SEP0C27245593D5,SEP0C272455A22B,2093,2093,IHERRERA,Venezuela,Venezuela,0,16,"01/Nov/2021, 03:52, PM","01/Nov/2021, 03:53, PM",27.0
2101,FCAPOBIANCO,SEP0C272455C0AD,10.200.16.4,008001003737,008001003737,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:54, PM","01/Nov/2021, 03:54, PM",20.0
2101,FCAPOBIANCO,SEP0C272455C0AD,10.200.16.4,008001003737,008001003737,\ ,Venezuela,Venezuela,16,0,"01/Nov/2021, 03:54, PM","01/Nov/2021, 03:55, PM",22.0
